identifiant;Section;Numero;Surface;hauteur;coordonnees_de_la_forme
IK109000KX0010;KX;10;83.377224238997869;10.000000000000000;POLYGON ((353200.732245737 6689354.21998543,353191.890873947 6689358.62819364,353194.80147796 6689364.3560604,353195.92554002 6689366.73855514,353195.478637899 6689366.87579772,353195.618654047 6689367.98031071,353196.834027433 6689368.02092908,353196.967597536 6689369.0145516,353199.845245834 6689368.95854686,353200.686767404 6689362.56751679,353200.972527261 6689359.65801199,353200.997594394 6689354.87215259,353200.732245737 6689354.21998543))
IK109000KX0671;KX;671;374.796290653955910;7.000000000000000;POLYGON ((353111.375276915 6689096.49500396,353110.075502604 6689113.26034495,353118.777934884 6689112.97692557,353119.30686331 6689112.94617468,353121.429023951 6689112.93406189,353124.073666128 6689112.78030905,353125.58489026 6689112.69245081,353126.264941126 6689112.65291473,353128.84046899 6689112.61444724,353130.358139908 6689112.63748055,353131.56711924 6689112.5671952,353132.851659797 6689112.49251729,353133.002782216 6689112.48373167,353133.081191961 6689109.92007523,353133.023171745 6689108.9220621,353133.047159487 6689108.03054651,353133.143110679 6689104.46448418,353133.317472813 6689098.33476554,353133.395883587 6689095.77110922,353123.711128401 6689096.11161524,353122.26901461 6689096.08419068,353119.926610695 6689096.22037241,353111.375276915 6689096.49500396))
IK109000KX0011;KX;11;22.793836846726087;10.000000000000000;POLYGON ((353201.619606453 6689353.83461058,353200.732245737 6689354.21998543,353200.997594394 6689354.87215259,353200.972527261 6689359.65801199,353200.686767404 6689362.56751679,353199.845245834 6689368.95854686,353201.129731191 6689368.88388364,353201.397943972 6689366.97678531,353202.112344146 6689359.70302339,353202.483688862 6689359.57017323,353202.647696377 6689359.78317039,353203.088153509 6689359.53503783,353203.673281187 6689359.16723097,353203.578386126 6689358.83895137,353204.09440146 6689358.58642698,353201.619606453 6689353.83461058))
IK109000KX0672;KX;672;426.571908956003030;10.000000000000000;POLYGON ((353111.392814639 6689095.492598,353111.375276915 6689096.49500396,353119.926610695 6689096.22037241,353122.26901461 6689096.08419068,353123.711128401 6689096.11161524,353133.395883587 6689095.77110922,353133.317472813 6689098.33476554,353133.143110679 6689104.46448418,353133.047159487 6689108.03054651,353133.023171745 6689108.9220621,353133.081191961 6689109.92007523,353133.002782216 6689112.48373167,353133.991524625 6689112.53751559,353137.013973033 6689112.36180451,353137.769585149 6689112.31787699,353139.513939611 6689112.32773439,353141.629653562 6689112.20473843,353144.809671047 6689112.13113627,353146.705147861 6689112.13221046,353155.029774335 6689111.87080715,353156.22546872 6689097.22557045,353156.26521186 6689093.99657221,353153.236307848 6689094.06138316,353152.631816306 6689094.09652361,353145.818393818 6689094.27007716,353140.82489234 6689094.44910355,353132.947163042 6689094.57327947,353126.971362936 6689094.80942405,353123.117729894 6689095.03346242,353111.392814639 6689095.492598))
IK109000KX0012;KX;12;547.525638395243050;10.000000000000000;POLYGON ((353212.229270645 6689348.54477966,353201.619606453 6689353.83461058,353204.09440146 6689358.58642698,353203.578386126 6689358.83895137,353203.673281187 6689359.16723097,353203.088153509 6689359.53503783,353202.647696377 6689359.78317039,353202.483688862 6689359.57017323,353202.112344146 6689359.70302339,353201.397943972 6689366.97678531,353201.129731191 6689368.88388364,353201.589524674 6689368.96842249,353199.014124495 6689392.48381121,353212.793190966 6689393.46312829,353214.987658332 6689358.17578316,353216.611264015 6689357.41382133,353215.739665206 6689355.46170954,353214.975851267 6689354.0596587,353212.229270645 6689348.54477966))
IK109000KX0673;KX;673;430.446784273233790;7.000000000000000;POLYGON ((353152.132420139 6689144.19485645,353160.370342433 6689145.05114954,353161.294954591 6689134.87227509,353161.513397828 6689133.41313027,353161.587165473 6689132.07366073,353161.686717923 6689131.17775275,353161.892269138 6689129.49682718,353162.083135138 6689126.25904379,353162.219571904 6689124.69340109,353163.873298878 6689108.79762412,353164.934368694 6689097.05310875,353165.194354785 6689093.70004299,353161.863205001 6689093.78241917,353157.247510636 6689093.93946961,353156.26521186 6689093.99657221,353156.22546872 6689097.22557045,353155.029774335 6689111.87080715,353154.856455304 6689114.10618473,353153.161221011 6689131.89588592,353153.057018715 6689134.01598076,353153.082804103 6689134.45954227,353152.132420139 6689144.19485645))
IK109000KX0013;KX;13;335.887437223539790;10.000000000000000;POLYGON ((353196.512519769 6689414.65973241,353205.028303517 6689416.39003636,353211.470016133 6689416.34940023,353211.777979072 6689411.21330122,353212.211275837 6689405.62485658,353212.532132114 6689400.71053883,353212.734101795 6689396.35945741,353212.793190966 6689393.46312829,353199.014124495 6689392.48381121,353198.65746534 6689394.17352073,353197.519100923 6689404.58735409,353196.941148535 6689410.29547428,353196.512519769 6689414.65973241))
IK109000KX0674;KX;674;263.105524895975520;7.000000000000000;POLYGON ((353144.121177312 6689143.32539672,353152.132420139 6689144.19485645,353153.082804103 6689134.45954227,353153.057018715 6689134.01598076,353153.161221011 6689131.89588592,353154.856455304 6689114.10618473,353155.029774335 6689111.87080715,353146.705147861 6689112.13221046,353146.449824298 6689114.26109056,353146.233179733 6689117.05531287,353145.18969705 6689127.79742624,353144.851312342 6689133.71414965,353144.701987555 6689135.05801205,353144.121177312 6689143.32539672))
IK109000KX0675;KX;675;267.825758913773710;7.000000000000000;POLYGON ((353135.574559069 6689142.3758068,353144.121177312 6689143.32539672,353144.701987555 6689135.05801205,353144.851312342 6689133.71414965,353145.18969705 6689127.79742624,353146.233179733 6689117.05531287,353146.449824298 6689114.26109056,353146.705147861 6689112.13221046,353144.809671047 6689112.13113627,353141.629653562 6689112.20473843,353139.513939611 6689112.32773439,353137.769585149 6689112.31787699,353137.445150176 6689114.56204057,353137.055197769 6689119.59164133,353136.118476878 6689134.77815626,353135.574559069 6689142.3758068))
IK109000KX0676;KX;676;160.949112675307420;7.000000000000000;POLYGON ((353132.601899754 6689142.10356436,353135.574559069 6689142.3758068,353136.118476878 6689134.77815626,353137.055197769 6689119.59164133,353137.445150176 6689114.56204057,353137.769585149 6689112.31787699,353137.013973033 6689112.36180451,353133.991524625 6689112.53751559,353133.002782216 6689112.48373167,353132.851659797 6689112.49251729,353131.56711924 6689112.5671952,353131.329341678 6689113.69366999,353131.713594371 6689113.7825962,353129.855167306 6689136.58872682,353131.077035299 6689136.74022208,353132.99184477 6689137.07396298,353132.601899754 6689142.10356436))
IK109000KX0677;KX;677;193.058352356866980;7.000000000000000;POLYGON ((353123.444343347 6689141.07824401,353132.601899754 6689142.10356436,353132.99184477 6689137.07396298,353131.077035299 6689136.74022208,353129.855167306 6689136.58872682,353131.713594371 6689113.7825962,353131.329341678 6689113.69366999,353131.56711924 6689112.5671952,353130.358139908 6689112.63748055,353128.84046899 6689112.61444724,353126.264941126 6689112.65291473,353125.58489026 6689112.69245081,353125.368255214 6689115.48667385,353124.822545122 6689121.74924791,353124.735891531 6689122.86693717,353124.65568486 6689124.09551677,353124.58837198 6689125.54587707,353124.241758683 6689130.01663418,353123.864713585 6689135.26801671,353123.444343347 6689141.07824401))
IK109000KX0678;KX;678;142.236502608699400;7.000000000000000;POLYGON ((353110.075502604 6689113.26034495,353109.412725945 6689121.4212352,353114.665124011 6689121.78345507,353114.766473276 6689122.22262335,353116.819516641 6689122.32579231,353123.211776202 6689122.73301494,353124.735891531 6689122.86693717,353124.822545122 6689121.74924791,353125.437369547 6689115.37139061,353125.58489026 6689112.69245081,353124.073666128 6689112.78030905,353121.429023951 6689112.93406189,353119.30686331 6689112.94617468,353118.777934884 6689112.97692557,353110.075502604 6689113.26034495))
IK109000KX0679;KX;679;108.010569903561400;7.000000000000000;POLYGON ((353109.412725945 6689121.4212352,353108.899269463 6689128.23826244,353114.151661674 6689128.60048187,353114.183896982 6689129.15493354,353116.545629022 6689129.35142056,353117.081003005 6689129.4315598,353124.241758683 6689130.01663418,353124.58837198 6689125.54587707,353124.65568486 6689124.09551677,353124.735891531 6689122.86693717,353123.211776202 6689122.73301494,353116.819516641 6689122.32579231,353114.766473276 6689122.22262335,353114.665124011 6689121.78345507,353109.412725945 6689121.4212352))
IK109000KX0680;KX;680;158.761023665189730;7.000000000000000;POLYGON ((353108.899269463 6689128.23826244,353108.416245758 6689134.27466444,353113.146923027 6689140.00794317,353117.72570386 6689140.52059369,353120.244999945 6689140.81918652,353123.444343347 6689141.07824401,353123.864713585 6689135.26801671,353124.241758683 6689130.01663418,353117.081003005 6689129.4315598,353116.545629022 6689129.35142056,353114.183896982 6689129.15493354,353114.151661674 6689128.60048187,353108.899269463 6689128.23826244))
IK109000KX0681;KX;681;162.922873284313230;10.000000000000000;POLYGON ((353093.307677253 6689137.82346169,353096.809267773 6689138.06493165,353099.25945289 6689138.4787992,353102.411861485 6689136.6265361,353103.13548489 6689126.90439385,353103.588074422 6689121.64861697,353092.105619401 6689119.75712784,353089.737434765 6689119.4497602,353089.376142273 6689122.36366161,353094.490314428 6689122.95643105,353094.241457578 6689125.19620374,353094.57593888 6689125.7330821,353094.36293571 6689131.19746044,353094.263393236 6689132.09336954,353093.307677253 6689137.82346169))
IK109000KX0682;KX;682;299.867932659657470;10.000000000000000;POLYGON ((353075.843040671 6689136.05729769,353093.307677253 6689137.82346169,353094.263393236 6689132.09336954,353094.36293571 6689131.19746044,353094.57593888 6689125.7330821,353094.241457578 6689125.19620374,353094.490314428 6689122.95643105,353089.376142273 6689122.36366161,353089.737434765 6689119.4497602,353080.862734703 6689118.07426099,353078.481653159 6689117.54511724,353078.179408577 6689117.56269125,353077.887234814 6689120.36130953,353077.655915405 6689121.59867676,353077.500157199 6689122.8316505,353076.976665355 6689126.86763614,353075.843040671 6689136.05729769))
IK109000KX0683;KX;683;145.680207303225700;7.000000000000000;POLYGON ((353103.588074422 6689121.64861697,353103.897795923 6689117.84759388,353104.30706266 6689113.15066195,353104.449932367 6689111.69590831,353104.685899719 6689109.2343555,353099.351481091 6689108.76564737,353096.221232748 6689108.39131926,353096.232320307 6689107.27802291,353092.812720656 6689107.14305031,353092.252339462 6689111.84876958,353092.636592994 6689111.93769327,353092.105619401 6689119.75712784,353103.588074422 6689121.64861697))
IK109000KX0685;KX;685;24.991274965242511;10.000000000000000;POLYGON ((353088.402251128 6689082.1422935,353086.487421203 6689081.80856698,353085.775917153 6689086.52307331,353091.129699416 6689087.32444014,353091.216348074 6689086.20675052,353091.620970127 6689082.73400472,353091.079144145 6689082.54297748,353088.402251128 6689082.1422935))
IK109000KX0686;KX;686;144.660748104152220;10.000000000000000;POLYGON ((353096.682293274 6689062.85706247,353088.314271976 6689063.67739202,353088.691056948 6689067.54976524,353087.761118675 6689073.72341835,353087.536241823 6689075.07167532,353086.487421203 6689081.80856698,353088.402251128 6689082.1422935,353091.079144145 6689082.54297748,353091.384222789 6689079.96614073,353091.762030898 6689079.94417406,353095.043417503 6689080.30971321,353095.651772565 6689073.82096333,353096.117259708 6689068.78696729,353096.652639371 6689068.86710468,353096.682293274 6689062.85706247))
IK109000KX0688;KX;688;136.416644388613150;0.000000000000000;POLYGON ((353078.483323653 6689086.27950307,353075.428623372 6689085.90079241,353074.643378853 6689091.95477053,353074.450744875 6689093.85747945,353073.732804951 6689098.46109709,353073.59638973 6689100.02674168,353078.401889847 6689100.52618124,353078.544753976 6689099.07142704,353080.528692822 6689099.28986727,353083.671842484 6689099.88596771,353084.115143854 6689097.07856301,353085.657031796 6689087.08631157,353080.618389751 6689086.48915632,353078.483323653 6689086.27950307))
IK109000KX0689;KX;689;212.054566375274620;10.000000000000000;POLYGON ((353078.132768696 6689064.6031771,353068.687542111 6689065.1523725,353064.406913869 6689080.19954567,353063.743382648 6689083.131023,353075.497737188 6689085.78550859,353075.584383006 6689084.66781875,353078.132768696 6689064.6031771))
IK109000KX0690;KX;690;249.224606707359020;7.000000000000000;POLYGON ((353068.687542111 6689065.1523725,353052.660175914 6689064.63787507,353048.617529138 6689069.43482459,353051.037139904 6689079.75305494,353059.998548037 6689080.01081952,353064.406913869 6689080.19954567,353068.687542111 6689065.1523725))
IK109000KX0693;KX;693;118.081454509213760;13.000000000000000;POLYGON ((353056.156427461 6689102.59853719,353057.44178501 6689107.75326048,353066.185735071 6689105.57584237,353069.47819289 6689104.82807111,353073.003783179 6689104.17801124,353073.308851933 6689101.6011734,353073.59638973 6689100.02674168,353073.732804951 6689098.46109709,353067.006028269 6689097.51705073,353064.713394542 6689097.20529942,353063.497964132 6689097.16470804,353060.909532396 6689096.98142322,353061.75904772 6689101.16010359,353056.156427461 6689102.59853719))
IK109000KX0694;KX;694;221.392853376350160;10.000000000000000;POLYGON ((353057.44178501 6689107.75326048,353061.306110847 6689124.66339975,353066.373335404 6689123.14483617,353069.521109066 6689122.51674249,353069.961579817 6689122.26860027,353070.799199623 6689122.33116093,353071.054495884 6689120.20227758,353071.160483173 6689119.41725841,353071.290448883 6689117.7407234,353073.003783179 6689104.17801124,353069.47819289 6689104.82807111,353066.185735071 6689105.57584237,353057.44178501 6689107.75326048))
IK109000IP0610;IP;610;186.107004293633170;10.000000000000000;POLYGON ((353070.781175114 6689025.53150172,353068.369628988 6689025.78298754,353060.461378755 6689026.68788462,353061.354016618 6689039.43147522,353061.412048092 6689040.42948744,353061.713288125 6689044.30625239,353065.038019399 6689044.11293002,353066.700385077 6689044.01626953,353068.816123251 6689043.89324776,353072.071740423 6689043.81521318,353071.776954867 6689040.04933796,353071.628656635 6689037.49886204,353070.884339142 6689027.30574576,353070.781175114 6689025.53150172))
